scenario,protocol,rtt_ms,capacity_mbps,packet_loss_rate,traffic_mode,packet_size_bytes,min_send_interval_ms,max_send_interval_ms,mean_send_interval_ms,offered_load_mbps,file_size_mb,estimated_file_transfer_time_s,duration_s,throughput_mbps,status,command
rtt-150,TCP_BBR,150.0,0.2,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,647.4430047829852,3.0,0.123563,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.2,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,601.7209218364524,3.0,0.132952,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.2,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,493.29123914759276,3.0,0.162176,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.2,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,767.341927562922,3.0,0.104256,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.2,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,4816.955684007707,3.0,0.016608,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.2,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,531.2367190820229,3.0,0.150592,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.2,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,559.9535238575198,3.0,0.142869,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.2,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,1068.8328345446773,3.0,0.074848,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.2,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.2,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.2Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.2,0.15,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.2Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.15 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.3,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,220.4069262876586,3.0,0.362965,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.3,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,220.4069262876586,3.0,0.362965,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.3,0.001,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,483.20850446967864,3.0,0.16556,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.001 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.3,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,252.66163238364143,3.0,0.316629,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.3,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,647.4430047829852,3.0,0.123563,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.3,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,488.75855327468236,3.0,0.16368,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.3,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,440.8126380983343,3.0,0.181483,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.3,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,767.341927562922,3.0,0.104256,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.3,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,687.4742197167607,3.0,0.116368,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.3,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,531.2367190820229,3.0,0.150592,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.3,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,309.2277423669064,3.0,0.258709,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.3,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,687.1612509770574,3.0,0.116421,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.3,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.3,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.3Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.3,0.15,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.3Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.15 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.5,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,132.80917977050572,3.0,0.602368,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.5,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,132.80917977050572,3.0,0.602368,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.5,0.001,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,246.55060297031838,3.0,0.324477,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.5Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.001 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.5,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,183.34704616449437,3.0,0.436331,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.5,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,142.88444399197704,3.0,0.559893,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.5,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,300.60722659772745,3.0,0.266128,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.5Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.5,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,390.9094018597515,3.0,0.204651,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.5,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,153.4683855125844,3.0,0.52128,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.5,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,321.61579776798635,3.0,0.248744,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.5Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.5,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,493.29123914759276,3.0,0.162176,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.5,0.1,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,440.8126380983343,3.0,0.181483,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.1 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.5,0.1,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,384.6505209610493,3.0,0.207981,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.5Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.1 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,0.5,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,0.5,0.15,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=0.5Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.15 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,0.5,0.15,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,,3.0,0.0,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=0.5Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.15 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,1.0,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,66.83302520524003,3.0,1.197013,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,1.0,0.001,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,66.83302520524003,3.0,1.197013,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.001 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,1.0,0.001,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,145.91510659098537,3.0,0.548264,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=1Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.001 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,1.0,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,147.9872804932416,3.0,0.540587,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,1.0,0.02,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,78.18203318240944,3.0,1.023253,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.02 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,1.0,0.02,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,138.4530981476706,3.0,0.577813,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=1Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.02 --data=10 --duration=3
rtt-150,TCP_CUBIC,150.0,1.0,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,390.9094018597515,3.0,0.204651,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpCubic --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,TCP_BBR,150.0,1.0,0.05,bulk,1448,1.0,10.0,5.5,2.106181818181818,10.0,72.18894011295764,3.0,1.108203,ok,cd /Users/xuweicheng/ns-3-dev && /Users/xuweicheng/ns-3-dev/build/scratch/ns3-dev-tcp-exp-default --tcpType=ns3::TcpBbr --accessDelay=0ms --egressDelay=0ms --bottleneckRate=1Mbps --bottleneckDelay=75.000000ms --bottleneckLoss=0.05 --trafficMode=bulk --segmentSize=1448 --minSendIntervalMs=1 --maxSendIntervalMs=10 --maxApplicationBytes=10000000 --stopTime=4
rtt-150,QUIC_BBR,150.0,1.0,0.05,quic-bulksend,1448,1.0,10.0,5.5,2.106181818181818,10.0,274.98968788670425,3.0,0.29092,ok,cd /Users/xuweicheng/ns-allinone-3.32/ns-3.32 && /Users/xuweicheng/ns-allinone-3.32/ns-3.32/build/contrib/quic/examples/ns3.32-quic-variants-comparison-bulksend-debug --transport_prot=QuicBbr --bandwidth=1Mbps --delay=75.000000ms --access_delay=0ms --error_p=0.05 --data=10 --duration=3
